movieId,clean_title,clean_genres,year,avg_rating,rating_std,rating_count,unique_users,clean_tags,imdbId,tmdbId
6254,Awful Truth The,"['Comedy', 'Romance']",1937,4.75,0.35,2.0,2.0,['screwball'],28597,14675.0
6263,Basic,"['Drama', 'Thriller', 'War']",2003,3.75,0.35,2.0,2.0,[],264395,10782.0
6264,Core The,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",2003,2.38,1.25,8.0,8.0,[],298814,9341.0
6265,Head of State,['Comedy'],2003,2.25,1.77,2.0,2.0,[],325537,9776.0
6266,What a Girl Wants,"['Comedy', 'Drama', 'Romance']",2003,3.06,0.62,8.0,8.0,[],286788,10735.0
6267,Assassination Tango,"['Drama', 'Thriller']",2002,2.0,0.0,1.0,1.0,[],283897,16425.0
6268,Raising Victor Vargas,"['Comedy', 'Drama', 'Romance']",2002,3.75,0.35,2.0,2.0,['adolescence'],316188,25461.0
6269,Stevie,['Documentary'],2002,4.25,0.35,2.0,2.0,['big brothers'],334416,51927.0
6270,Akira Kurosawas Dreams Dreams,"['Drama', 'Fantasy']",1990,4.33,0.76,3.0,3.0,[],100998,12516.0
6271,Day for Night La Nuit Américaine,"['Comedy', 'Drama', 'Romance']",1973,2.0,0.0,1.0,1.0,[],70460,1675.0
6273,In a Lonely Place,"['Drama', 'Film-Noir', 'Mystery', 'Romance']",1950,3.5,0.0,1.0,1.0,['la'],42593,17057.0
6279,Good Thief The,"['Crime', 'Drama']",2002,4.0,0.0,1.0,1.0,[],281820,6016.0
6280,Man Apart A,"['Action', 'Crime', 'Drama', 'Thriller']",2003,2.25,0.35,2.0,2.0,[],266465,8409.0
6281,Phone Booth,"['Drama', 'Thriller']",2002,3.14,0.84,32.0,32.0,['crime'],183649,1817.0
6283,Cowboy Bebop The Movie Cowboy Bebop Tengoku no Tobira,"['Action', 'Animation', 'Sci-Fi', 'Thriller']",2001,3.9,0.74,20.0,20.0,"['anime', 'amazing artwork', 'scifi']",275277,11299.0
6285,Levity,['Drama'],2003,4.0,0.0,1.0,1.0,[],304328,21052.0
6286,Man Without a Past The Mies vailla menneisyyttä,"['Comedy', 'Crime', 'Drama']",2002,3.88,0.25,4.0,4.0,['amnesia'],311519,7294.0
6287,Anger Management,['Comedy'],2003,3.06,1.01,34.0,34.0,[],305224,9506.0
6288,Better Luck Tomorrow,"['Crime', 'Drama']",2002,3.88,0.48,4.0,4.0,['gangs'],280477,14290.0
6289,Ghosts of the Abyss,"['Documentary', 'IMAX']",2003,3.5,0.0,1.0,1.0,['titanic'],297144,24982.0
6290,House of 1000 Corpses,['Horror'],2003,2.71,1.11,7.0,7.0,['rob zombie'],251736,2662.0
6291,Lilya 4-Ever Lilja 4-ever,"['Crime', 'Drama']",2002,3.5,0.5,3.0,3.0,"['melancholy', 'prostitution', 'sad', 'depressing']",300140,12093.0
6294,Bulletproof Monk,"['Action', 'Adventure', 'Sci-Fi']",2003,2.41,1.07,11.0,11.0,[],245803,11817.0
6295,Chasing Papi aka Papi Chulo,['Comedy'],2003,2.0,0.0,1.0,1.0,[],323572,24621.0
6296,Mighty Wind A,"['Comedy', 'Musical']",2003,3.75,0.75,14.0,14.0,['mockumentary'],310281,13370.0
6297,Holes,"['Adventure', 'Children', 'Comedy', 'Mystery']",2003,3.42,0.63,20.0,20.0,['children'],311289,8326.0
6298,Malibus Most Wanted,"['Comedy', 'Crime']",2003,2.67,0.58,3.0,3.0,[],328099,13411.0
6299,Winged Migration Peuple migrateur Le,['Documentary'],2001,3.5,0.71,9.0,9.0,['birds'],301727,11516.0
6300,Flickering Lights Blinkende lygter,"['Action', 'Comedy', 'Crime']",2000,4.5,0.5,3.0,3.0,[],236027,10180.0
6301,Straw Dogs,"['Drama', 'Thriller']",1971,4.0,0.35,5.0,5.0,[],67800,994.0
6302,Beginning of the End,['Sci-Fi'],1957,1.0,0.0,1.0,1.0,[],50177,66918.0
6303,Andromeda Strain The,"['Mystery', 'Sci-Fi']",1971,3.62,0.69,8.0,8.0,[],66769,10514.0
6305,Fahrenheit 451,"['Drama', 'Sci-Fi']",1966,3.6,0.77,10.0,10.0,['ray bradbury'],60390,1714.0
6306,I Am Trying to Break Your Heart,['Documentary'],2002,4.17,0.76,3.0,3.0,[],327920,14308.0
6308,Legal Eagles,"['Comedy', 'Crime', 'Romance']",1986,2.62,0.95,4.0,4.0,['lawyers'],91396,9930.0
6310,Memories of Me,"['Comedy', 'Drama']",1988,2.5,0.0,1.0,1.0,[],95613,107569.0
6313,Sibling Rivalry,['Comedy'],1990,2.5,0.71,2.0,2.0,[],100611,108553.0
6314,Undercover Blues,"['Comedy', 'Crime']",1993,2.0,0.0,2.0,2.0,[],108442,12661.0
6315,Wildcats,['Comedy'],1986,1.83,0.76,3.0,3.0,[],92214,29355.0
6316,Wiz The,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Musical']",1978,2.0,0.0,1.0,1.0,[],78504,24961.0
6319,My Father the Hero Mon père ce héros,"['Comedy', 'Drama']",1991,2.17,1.04,3.0,3.0,[],102465,20978.0
6320,Scenes from a Mall,['Comedy'],1991,1.5,0.71,2.0,2.0,[],102849,47762.0
6322,Confidence,"['Crime', 'Thriller']",2003,2.83,1.33,6.0,6.0,[],310910,10743.0
6323,Identity,"['Crime', 'Horror', 'Mystery', 'Thriller']",2003,3.68,0.8,22.0,22.0,['john cusack'],309698,2832.0
6324,It Runs in the Family,"['Comedy', 'Drama']",2003,2.5,0.0,2.0,2.0,[],311110,31459.0
6327,Decade Under the Influence A,['Documentary'],2003,3.5,0.0,3.0,3.0,"['movies', '1970s']",342275,38868.0
6329,Manic,['Drama'],2001,3.0,0.0,1.0,1.0,[],252684,15098.0
6330,People I Know,"['Crime', 'Drama']",2002,3.0,0.71,2.0,2.0,[],274711,11458.0
6331,Spellbound,['Documentary'],2002,3.92,0.79,13.0,13.0,['spelling bee'],334405,16636.0
6332,Lizzie McGuire Movie The,"['Children', 'Comedy', 'Romance']",2003,3.0,1.08,4.0,4.0,[],306841,18736.0
6333,X2 X-Men United,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2003,3.72,0.88,76.0,76.0,"['wolverine', 'magneto', 'jean grey', 'rogue', 'superhero']",290334,36658.0
6334,Blue Car,['Drama'],2002,3.5,0.87,3.0,3.0,['teachers'],290145,46989.0
6335,Dancer Upstairs The,"['Crime', 'Drama', 'Thriller']",2002,3.83,0.76,3.0,3.0,[],118926,20689.0
6336,Marooned in Iraq Gomgashtei dar Aragh,['Drama'],2002,3.0,0.0,1.0,1.0,[],317226,13438.0
6337,Owning Mahowny,"['Crime', 'Drama', 'Thriller']",2003,3.5,0.41,4.0,4.0,['gambling'],285861,15394.0
6338,Daddy Day Care,"['Children', 'Comedy']",2003,2.33,1.03,6.0,6.0,[],317303,10708.0
6339,Man on the Train Homme du train L,"['Comedy', 'Drama']",2002,3.88,0.48,4.0,4.0,['trains'],301414,22016.0
6341,Shape of Things The,['Drama'],2003,3.25,0.65,4.0,4.0,['art'],308878,22958.0
6342,Trip The,"['Comedy', 'Drama', 'Romance']",2002,2.0,0.0,1.0,1.0,[],250067,15850.0
6344,101 Reykjavik 101 Reykjavík,"['Comedy', 'Drama', 'Romance']",2000,3.5,0.0,1.0,1.0,[],237993,10989.0
6345,Chorus Line A,"['Comedy', 'Drama', 'Musical']",1985,4.67,0.58,3.0,3.0,[],88915,1816.0
6347,Beat Street,"['Drama', 'Musical']",1984,1.0,0.0,1.0,1.0,[],86946,17667.0
6348,Breakin 2 Electric Boogaloo,['Musical'],1984,1.67,1.04,3.0,3.0,[],86999,17464.0
6349,Breakin,"['Drama', 'Musical']",1984,2.0,1.0,3.0,3.0,[],86998,15259.0
6350,Laputa Castle in the Sky Tenkû no shiro Rapyuta,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",1986,4.06,0.73,24.0,24.0,['anime'],92067,10515.0
6357,High Society,"['Comedy', 'Musical', 'Romance']",1956,3.0,0.0,2.0,2.0,[],49314,11424.0
6358,Kiss Me Kate,"['Comedy', 'Musical', 'Romance']",1953,3.5,0.0,1.0,1.0,[],45963,34857.0
6365,Matrix Reloaded The,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",2003,3.35,1.0,96.0,96.0,[],234215,604.0
6367,Down with Love,"['Comedy', 'Romance']",2003,2.9,1.15,10.0,10.0,"['renee zellweger', 'retro', 'ewan mcgregor']",309530,10720.0
6368,Cinemania,['Documentary'],2002,4.0,0.71,4.0,4.0,['movies'],281724,51230.0
6370,Spanish Apartment The Lauberge espagnole,"['Comedy', 'Drama', 'Romance']",2002,4.0,1.0,5.0,5.0,[],283900,1555.0
6371,Pokémon Heroes,"['Animation', 'Children']",2003,0.5,0.0,1.0,1.0,[],347791,33875.0
6373,Bruce Almighty,"['Comedy', 'Drama', 'Fantasy', 'Romance']",2003,3.32,0.81,71.0,71.0,"['classic', 'religion']",315327,310.0
6374,In-Laws The,['Comedy'],2003,2.17,0.58,3.0,3.0,[],314786,5146.0
6375,Gigantic A Tale of Two Johns,['Documentary'],2002,4.0,0.91,4.0,4.0,"['in netflix queue', 'they might be giants']",304081,30055.0
6376,Respiro,"['Comedy', 'Drama']",2002,3.5,1.41,2.0,2.0,[],286516,12544.0
6377,Finding Nemo,"['Adventure', 'Animation', 'Children', 'Comedy']",2003,3.96,0.77,141.0,141.0,"['heartwarming', 'disney', 'fish']",266543,12.0
6378,Italian Job The,"['Action', 'Crime']",2003,3.62,0.72,59.0,59.0,['heist'],317740,9654.0
6379,Wrong Turn,"['Horror', 'Thriller']",2003,3.0,0.71,2.0,2.0,[],295700,9902.0
6380,Capturing the Friedmans,['Documentary'],2003,3.93,1.06,7.0,7.0,['child abuse'],342172,2260.0
6382,Together Han ni Zai Yiki,['Drama'],2002,3.0,0.0,1.0,1.0,[],332639,18385.0
6383,2 Fast 2 Furious Fast and the Furious 2 The,"['Action', 'Crime', 'Thriller']",2003,2.61,0.83,19.0,19.0,[],322259,584.0
6385,Whale Rider,['Drama'],2002,3.75,1.17,14.0,14.0,['girl power'],298228,1088.0
6386,Nevada Smith,['Western'],1966,4.0,0.0,1.0,1.0,[],60748,5921.0
6387,Once a Thief Zong heng si hai,"['Action', 'Comedy', 'Crime', 'Thriller']",1991,3.67,0.76,3.0,3.0,[],101020,47423.0
6390,Silk Stockings,['Musical'],1957,3.5,0.0,1.0,1.0,['ninotchka remake'],50972,43239.0
6395,Crazies The aka Code Name Trixie,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",1973,3.5,0.0,1.0,1.0,[],69895,29425.0
6400,Murder on a Sunday Morning Un coupable idéal,['Documentary'],2001,3.5,0.0,1.0,1.0,"['crime', 'documentary']",307197,51391.0
6402,Siam Sunset,['Comedy'],1999,5.0,0.0,1.0,1.0,[],178022,50285.0
6405,Treasure Island,"['Adventure', 'Children']",1950,3.25,0.35,2.0,2.0,[],43067,6646.0
6407,Walk Dont Run,"['Comedy', 'Romance']",1966,2.0,0.0,1.0,1.0,"['tokyo', 'olympics']",61170,38720.0
6408,Animals are Beautiful People,"['Comedy', 'Documentary']",1974,5.0,0.0,1.0,1.0,[],71143,147729.0
6410,Car Wash,['Comedy'],1976,3.75,1.06,2.0,2.0,[],74281,15462.0
6412,Destry Rides Again,"['Comedy', 'Western']",1939,3.75,0.35,2.0,2.0,[],31225,43828.0
6415,Intervista,"['Comedy', 'Drama']",1987,4.0,0.0,1.0,1.0,[],93267,47715.0
6417,Live Wire,['Action'],1992,4.0,0.0,1.0,1.0,[],104743,12629.0
6422,Shenandoah,"['Drama', 'War', 'Western']",1965,4.0,0.0,1.0,1.0,['civil war'],59711,21027.0
6424,Oscar,"['Comedy', 'Crime', 'Mystery', 'Romance']",1991,1.0,0.0,1.0,1.0,[],102603,11890.0
6425,6th Man The Sixth Man The,['Comedy'],1997,1.5,0.71,2.0,2.0,[],120142,36807.0
6427,Railway Children The,"['Children', 'Drama']",1970,4.0,0.0,1.0,1.0,[],66279,37662.0
6428,Two Mules for Sister Sara,"['Comedy', 'War', 'Western']",1970,3.0,0.0,2.0,2.0,[],65134,11916.0
6429,Winchester 73,['Western'],1950,4.0,0.0,1.0,1.0,[],43137,14551.0
6433,Man with the Movie Camera The Chelovek s kino-apparatom,['Documentary'],1929,3.33,1.53,3.0,3.0,[],19760,26317.0
6434,Objective Burma,['War'],1945,3.0,0.0,1.0,1.0,[],37954,43490.0
6436,This Boys Life,['Drama'],1993,3.33,1.04,3.0,3.0,[],108330,8092.0
6440,Barton Fink,"['Drama', 'Thriller']",1991,4.04,0.57,14.0,14.0,['movie business'],101410,290.0
6442,Belle époque,"['Comedy', 'Romance']",1992,5.0,0.0,2.0,2.0,[],103791,2470.0
6448,Flight of the Phoenix The,"['Action', 'Adventure', 'Drama']",1965,4.0,0.0,2.0,2.0,[],59183,10243.0
6449,From the Terrace,['Drama'],1960,3.0,0.0,1.0,1.0,[],53841,42541.0
6452,Long Hot Summer The,['Drama'],1958,4.0,0.0,1.0,1.0,['in netflix queue'],51878,40085.0
6453,Man of Aran,['Documentary'],1934,3.5,0.0,1.0,1.0,[],25456,47684.0
6454,Music Box,['Drama'],1989,3.5,0.0,1.0,1.0,['nazis'],100211,2263.0
6460,Trial The Procès Le,['Drama'],1962,4.9,0.22,5.0,5.0,[],57427,3009.0
6461,Unforgiven The,"['Drama', 'Western']",1960,3.83,0.82,6.0,6.0,[],54428,6643.0
6464,Good Burger,"['Children', 'Comedy']",1997,2.0,2.12,2.0,2.0,[],119215,14817.0
6465,Jubilee,['Drama'],1977,3.0,0.0,1.0,1.0,[],76240,41426.0
6466,Mississippi Masala,"['Drama', 'Romance']",1991,3.5,1.32,3.0,3.0,['in netflix queue'],102456,41791.0
6476,Shattered,"['Mystery', 'Thriller']",1991,3.0,0.0,1.0,1.0,[],102900,2071.0
6477,Song of Bernadette The,['Drama'],1943,3.0,0.0,1.0,1.0,[],36377,43516.0
6480,Thoroughly Modern Millie,"['Comedy', 'Musical']",1967,3.0,0.0,1.0,1.0,[],62362,32489.0
6482,Dumb and Dumberer When Harry Met Lloyd,['Comedy'],2003,1.95,1.33,11.0,11.0,[],329028,10152.0
6483,From Justin to Kelly,"['Musical', 'Romance']",2003,0.83,0.58,3.0,3.0,[],339034,31246.0
6484,Hollywood Homicide,"['Action', 'Crime', 'Drama']",2003,2.93,0.45,7.0,7.0,[],329717,11375.0
6493,Alex and Emma,"['Comedy', 'Drama', 'Romance']",2003,2.0,0.0,1.0,1.0,[],318283,17813.0
6502,28 Days Later,"['Action', 'Horror', 'Sci-Fi']",2002,3.97,0.78,58.0,58.0,['zombies'],289043,170.0
6503,Charlies Angels Full Throttle,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",2003,2.37,1.13,27.0,27.0,[],305357,9471.0
6506,Fulltime Killer Chuen jik sat sau,"['Action', 'Thriller']",2001,3.5,0.0,1.0,1.0,[],286635,9581.0
6509,Ali Fear Eats the Soul Angst essen Seele auf,"['Drama', 'Romance']",1974,4.0,0.0,2.0,2.0,[],71141,216.0
6510,Bodies Rest & Motion,"['Drama', 'Romance']",1993,3.0,0.0,1.0,1.0,[],106447,47676.0
6514,Ring of Terror,['Horror'],1962,0.5,0.0,1.0,1.0,[],56415,113739.0
6515,You Only Live Once,"['Crime', 'Film-Noir']",1937,4.5,0.0,1.0,1.0,['fugitive'],29808,52758.0
6516,Anastasia,['Drama'],1956,3.5,0.0,1.0,1.0,['in netflix queue'],48947,38171.0
6517,Babe The,['Drama'],1992,2.25,1.06,2.0,2.0,[],103747,61225.0
6523,Mr Baseball,"['Comedy', 'Romance']",1992,2.5,0.71,2.0,2.0,[],104926,18722.0
6527,Scaramouche,"['Adventure', 'Romance']",1952,3.0,0.0,1.0,1.0,[],45125,33454.0
6528,Start the Revolution Without Me,['Comedy'],1970,2.0,0.0,1.0,1.0,[],66402,19753.0
6530,Tenant The Locataire Le,"['Drama', 'Horror', 'Mystery', 'Thriller']",1976,4.25,0.35,2.0,2.0,[],74811,11482.0
6533,Whats Up Doc,['Comedy'],1972,4.5,0.0,1.0,1.0,[],69495,6949.0
6534,Hulk,"['Action', 'Adventure', 'Sci-Fi']",2003,2.56,1.04,33.0,33.0,"['marvel', 'mad scientist', 'dogs', 'eric bana']",286716,1927.0
6535,Legally Blonde 2 Red White & Blonde,['Comedy'],2003,2.41,1.02,11.0,11.0,['politics'],333780,10327.0
6536,Sinbad Legend of the Seven Seas,"['Adventure', 'Animation', 'Children', 'Fantasy']",2003,3.67,0.26,6.0,6.0,['swashbuckler'],165982,14411.0
6537,Terminator 3 Rise of the Machines,"['Action', 'Adventure', 'Sci-Fi']",2003,3.04,0.88,45.0,45.0,[],181852,296.0
6538,Swimming Pool,"['Drama', 'Mystery', 'Thriller']",2003,3.6,0.65,5.0,5.0,[],324133,302.0
6539,Pirates of the Caribbean The Curse of the Black Pearl,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2003,3.78,0.83,149.0,149.0,['swashbuckler'],325980,22.0
6541,League of Extraordinary Gentlemen The aka LXG,"['Action', 'Fantasy', 'Sci-Fi']",2003,2.62,1.01,32.0,32.0,"['captain nemo', 'gothic', 'peta wilson', 'sean connery', 'comic book', 'superhero']",311429,8698.0
6542,Cuckoo The Kukushka,"['Comedy', 'Drama', 'War']",2002,3.5,0.0,1.0,1.0,[],308476,554.0
6545,I Capture the Castle,"['Drama', 'Romance']",2003,4.5,0.0,1.0,1.0,['dodie smith'],300015,17920.0
6547,Northfork,"['Drama', 'Fantasy']",2003,2.25,0.35,2.0,2.0,['flood'],322659,32235.0
6548,Bad Boys II,"['Action', 'Comedy', 'Crime', 'Thriller']",2003,2.88,1.22,17.0,17.0,[],172156,8961.0
6549,How to Deal,"['Comedy', 'Drama', 'Romance']",2003,3.5,1.5,3.0,3.0,[],319524,17403.0
6550,Johnny English,"['Action', 'Comedy', 'Thriller']",2003,2.96,1.33,13.0,13.0,[],274166,9486.0
6551,Anarchist Cookbook The,"['Comedy', 'Romance']",2002,4.0,0.0,1.0,1.0,[],284850,20439.0
6552,Dirty Pretty Things,"['Crime', 'Drama', 'Thriller']",2002,3.62,0.68,12.0,12.0,['immigration'],301199,3472.0
6553,Embalmer The Imbalsamatore L,['Drama'],2002,4.0,0.0,1.0,1.0,[],322725,35265.0
6554,Garage Days,"['Comedy', 'Musical']",2002,1.25,1.06,2.0,2.0,[],280696,25921.0
6557,Born to Be Wild,"['Adventure', 'Children', 'Comedy', 'Drama']",1995,0.5,0.0,1.0,1.0,[],113533,68927.0
6558,Curly Sue,"['Comedy', 'Drama']",1991,2.33,1.04,3.0,3.0,[],101635,11894.0
6559,Little Giants,"['Children', 'Comedy']",1994,2.5,0.91,4.0,4.0,[],110364,20726.0
6560,Loose Cannons,"['Action', 'Comedy']",1990,2.0,0.0,1.0,1.0,[],100053,24558.0
6561,Mouse That Roared The,"['Comedy', 'War']",1959,3.0,0.0,1.0,1.0,[],53084,12649.0
6563,Masked & Anonymous,"['Comedy', 'Drama']",2003,2.5,0.0,1.0,1.0,[],319829,24356.0
6564,Lara Croft Tomb Raider The Cradle of Life,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",2003,2.65,1.0,17.0,17.0,"['heroine in tight suit', 'adventure', 'angelina jolie']",325703,1996.0
6565,Seabiscuit,['Drama'],2003,3.69,0.62,18.0,18.0,['horses'],329575,4464.0
6566,Spy Kids 3-D Game Over,"['Action', 'Adventure', 'Children']",2003,2.0,1.32,3.0,3.0,[],338459,12279.0
6567,Buffalo Soldiers,"['Comedy', 'Crime', 'Drama', 'War']",2001,3.5,0.5,3.0,3.0,[],252299,9104.0
6568,Camp,"['Comedy', 'Musical']",2003,3.25,1.77,2.0,2.0,[],342167,33339.0
6571,Mondays in the Sun Lunes al sol Los,['Drama'],2002,4.0,0.0,1.0,1.0,[],319769,54580.0
6572,Scorched,"['Comedy', 'Crime']",2003,3.5,0.71,2.0,2.0,[],286947,4613.0
6573,Avanti,"['Comedy', 'Drama']",1972,4.0,0.0,1.0,1.0,[],68240,12530.0
6574,Eve of Destruction,"['Action', 'Sci-Fi', 'Thriller']",1991,1.0,0.0,1.0,1.0,[],101831,45096.0
6577,Kickboxer 2 The Road Back,"['Action', 'Drama']",1991,3.5,0.71,2.0,2.0,[],102202,24993.0
6578,Kiss Me Stupid,['Comedy'],1964,3.5,0.0,1.0,1.0,[],58265,53021.0
6579,One Two Three,['Comedy'],1961,4.0,0.71,2.0,2.0,['japan'],55256,430.0
6581,Private Life of Sherlock Holmes The,"['Comedy', 'Drama', 'Mystery']",1970,2.5,0.71,2.0,2.0,[],66249,5185.0
6582,Remo Williams The Adventure Begins,"['Action', 'Comedy', 'Crime', 'Thriller']",1985,2.33,1.04,3.0,3.0,[],89901,10553.0
6583,Blood of Heroes The Salute of the Jugger The,"['Action', 'Sci-Fi']",1989,4.0,0.0,1.0,1.0,[],94764,21512.0
6584,Whats Up Tiger Lily,"['Adventure', 'Comedy', 'Crime', 'Thriller']",1966,3.17,0.76,3.0,3.0,[],61177,21449.0
6586,American Wedding American Pie 3,['Comedy'],2003,3.09,0.86,16.0,16.0,[],328828,8273.0
6587,Gigli,"['Comedy', 'Crime', 'Romance']",2003,1.5,0.0,1.0,1.0,[],299930,8046.0
6588,And Now Ladies and Gentlemen,"['Romance', 'Thriller']",2002,4.0,0.0,1.0,1.0,[],283883,50350.0
6591,Magdalene Sisters The,['Drama'],2002,4.33,0.61,6.0,6.0,['religion'],318411,8094.0
6592,Secret Lives of Dentists The,['Drama'],2002,4.0,0.0,1.0,1.0,['marriage'],314630,26195.0
6593,Freaky Friday,"['Children', 'Comedy', 'Fantasy']",2003,3.21,0.66,24.0,24.0,[],322330,10330.0
6595,SWAT,"['Action', 'Thriller']",2003,3.32,0.72,14.0,14.0,[],257076,9257.0
6596,Divorce Le,"['Comedy', 'Drama', 'Romance']",2003,3.5,0.0,1.0,1.0,[],306734,9499.0
6597,Princess Blade The Shura Yukihime,"['Action', 'Sci-Fi']",2001,3.0,0.0,1.0,1.0,[],310149,17180.0
6598,Step Into Liquid,['Documentary'],2002,3.5,0.0,1.0,1.0,[],308508,15292.0
6603,Double Life A,"['Crime', 'Drama', 'Film-Noir']",1947,2.5,0.0,1.0,1.0,['othello'],39335,41206.0
6604,Hawks and Sparrows Uccellacci e Uccellini,['Comedy'],1966,4.0,0.0,1.0,1.0,[],61132,33954.0
6609,Gospel According to St Matthew The Vangelo secondo Matteo Il,['Drama'],1964,3.5,0.0,1.0,1.0,['bible'],58715,24192.0
6611,Umberto D,['Drama'],1952,5.0,0.0,1.0,1.0,[],45274,833.0
6612,Brothers Keeper,['Documentary'],1992,4.25,0.35,2.0,2.0,[],103888,26755.0
6614,I Love You to Death,"['Comedy', 'Crime']",1990,2.67,0.76,3.0,3.0,[],99819,3101.0
6615,Freddy vs Jason,"['Action', 'Horror', 'Thriller']",2003,2.33,0.87,9.0,9.0,[],329101,6466.0
6616,Grind,"['Action', 'Comedy']",2003,2.75,1.77,2.0,2.0,[],338077,20210.0
6617,Open Range,['Western'],2003,3.94,0.46,9.0,9.0,[],316356,2055.0
6618,Shaolin Soccer Siu lam juk kau,"['Action', 'Comedy']",2001,3.82,0.73,17.0,17.0,[],286112,11770.0
6619,Uptown Girls,['Comedy'],2003,2.92,1.2,6.0,6.0,[],263757,14926.0
6620,American Splendor,"['Comedy', 'Drama']",2003,3.83,0.95,18.0,18.0,['cancer'],305206,2771.0
6624,Agent Cody Banks,"['Action', 'Adventure', 'Children', 'Fantasy']",2003,1.9,0.89,5.0,5.0,[],313911,10923.0
6625,Camp Nowhere,"['Adventure', 'Children', 'Comedy']",1994,2.5,1.22,4.0,4.0,[],109369,17745.0
6628,Hot Dog The Movie,['Comedy'],1984,2.0,0.0,1.0,1.0,[],87425,21989.0
6629,House of Wax,"['Crime', 'Horror', 'Mystery', 'Thriller']",1953,3.5,0.5,3.0,3.0,[],45888,18573.0
6631,Mans Best Friend,"['Horror', 'Sci-Fi', 'Thriller']",1993,1.5,0.0,2.0,2.0,[],107504,41759.0
6636,Sure Thing The,"['Comedy', 'Romance']",1985,3.75,0.29,4.0,4.0,['road trip'],90103,8992.0
6638,Valley Girl,"['Comedy', 'Romance']",1983,2.17,0.29,3.0,3.0,[],86525,19053.0
6639,Wait Until Dark,"['Drama', 'Thriller']",1967,3.43,1.3,7.0,7.0,['blindness'],62467,11206.0
6643,Tokyo Story Tôkyô monogatari,['Drama'],1953,2.62,1.55,4.0,4.0,[],46438,18148.0
6644,Green Ray The Rayon vert Le,"['Drama', 'Romance']",1986,4.0,0.0,1.0,1.0,[],91830,54898.0
6645,THX 1138,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",1971,3.79,0.7,7.0,7.0,[],66434,636.0
6650,Kind Hearts and Coronets,"['Comedy', 'Drama']",1949,3.33,2.08,3.0,3.0,"['murder', 'multiple roles', 'family']",41546,11898.0
6654,Atragon Kaitei Gunkan,"['Adventure', 'Sci-Fi']",1963,3.5,0.0,1.0,1.0,[],57215,35072.0
6656,Attack of the Puppet People,"['Horror', 'Sci-Fi']",1958,4.0,0.0,1.0,1.0,[],51381,44585.0
6658,10,"['Comedy', 'Romance']",1979,3.38,1.03,4.0,4.0,[],78721,9051.0
6659,Tremors,"['Comedy', 'Horror', 'Sci-Fi']",1990,3.44,1.06,16.0,16.0,[],100814,9362.0
6660,Red Shoes The,"['Drama', 'Fantasy', 'Musical', 'Romance']",1948,3.5,0.0,1.0,1.0,['ballet'],40725,19542.0
6662,Pink Panther The,"['Comedy', 'Crime']",1963,3.45,0.52,11.0,11.0,['clousseau'],57413,936.0
6663,Pink Panther Strikes Again The,"['Comedy', 'Crime']",1976,3.4,0.42,5.0,5.0,[],75066,12268.0
6664,Commando,"['Action', 'Adventure']",1985,3.5,0.77,6.0,6.0,[],88944,10999.0
6665,Dracula,"['Horror', 'Romance']",1979,4.5,0.0,1.0,1.0,[],79073,33521.0
6666,Discreet Charm of the Bourgeoisie The Charme discret de la bourgeoisie Le,"['Comedy', 'Drama', 'Fantasy']",1972,4.3,0.76,5.0,5.0,[],68361,4593.0
6667,Waco The Rules of Engagement,['Documentary'],1997,3.5,0.0,1.0,1.0,['fbi'],120472,34044.0
6668,Road Home The Wo de fu qin mu qin,"['Drama', 'Romance']",1999,0.0,0.0,0.0,0.0,['in netflix queue'],235060,12276.0
6669,Ikiru,['Drama'],1952,3.42,1.24,6.0,6.0,"['poignant', 'philosophical', 'purposefulness', 'meditative', 'terminal illness']",44741,3782.0
6670,Comic Book Villains,['Comedy'],2002,2.25,0.35,2.0,2.0,[],287969,36629.0
6671,Angel at My Table An,['Drama'],1990,4.0,0.0,1.0,1.0,[],99040,2891.0
6678,Handmaids Tale The,"['Drama', 'Sci-Fi']",1990,3.5,0.0,1.0,1.0,[],99731,20815.0
6679,Revolution OS,['Documentary'],2001,4.0,0.0,1.0,1.0,[],308808,19433.0
6684,Death in Venice Morte a Venezia,"['Drama', 'Romance']",1971,4.0,0.0,2.0,2.0,[],67445,6619.0
6686,Medallion The,"['Action', 'Comedy', 'Crime', 'Fantasy']",2003,2.7,1.72,5.0,5.0,[],288045,10610.0
6687,My Bosss Daughter,"['Comedy', 'Romance']",2003,2.0,1.41,4.0,4.0,[],270980,2830.0
6688,Autumn Spring Babí léto,"['Comedy', 'Drama']",2001,3.5,0.0,1.0,1.0,[],286476,15920.0
6689,Battle of Shaker Heights The,"['Comedy', 'Drama', 'Romance']",2003,4.0,0.0,1.0,1.0,[],357470,21413.0
6691,Dust,"['Drama', 'Western']",2001,2.5,0.0,1.0,1.0,[],243232,16405.0
