movie_id,chunk_id,chunk_text,embedding_id,global_id
6155,2,Average rating: 3.3/5.0 from 29 ratings,4227,17869
6155,3,Release year: 2003,4227,17870
6156,0,Title: Shanghai Knights,4228,17871
6156,1,"Genres: Action, Adventure, Comedy",4228,17872
6156,2,Average rating: 3.2/5.0 from 19 ratings,4228,17873
6156,3,Tags: england,4228,17874
6156,4,Release year: 2003,4228,17875
6157,0,Title: Daredevil,4229,17876
6157,1,"Genres: Action, Crime",4229,17877
6157,2,Average rating: 2.5/5.0 from 32 ratings,4229,17878
6157,3,"Tags: bad, ben affleck",4229,17879
6157,4,Release year: 2003,4229,17880
6158,0,Title: Jungle Book 2 The,4230,17881
6158,1,"Genres: Animation, Children",4230,17882
6158,2,Average rating: 3.0/5.0 from 1 ratings,4230,17883
6158,3,Release year: 2003,4230,17884
6159,0,Title: All the Real Girls,4231,17885
6159,1,"Genres: Drama, Romance",4231,17886
6159,2,Average rating: 4.2/5.0 from 2 ratings,4231,17887
6159,3,Tags: adolescence,4231,17888
6159,4,Release year: 2003,4231,17889
6162,0,Title: Gerry,4232,17890
6162,1,"Genres: Adventure, Drama",4232,17891
6162,2,Average rating: 3.2/5.0 from 3 ratings,4232,17892
6162,3,Release year: 2002,4232,17893
6163,0,Title: He Loves Me He Loves Me Not À la folie pas du tout,4233,17894
6163,1,"Genres: Romance, Thriller",4233,17895
6163,2,Average rating: 4.5/5.0 from 1 ratings,4233,17896
6163,3,Tags: obsession,4233,17897
6163,4,Release year: 2002,4233,17898
6166,0,Title: Dennis the Menace,4234,17899
6166,1,Genres: Comedy,4234,17900
6166,2,Average rating: 1.8/5.0 from 8 ratings,4234,17901
6166,3,Release year: 1993,4234,17902
6169,0,Title: Black Stallion Returns The,4235,17903
6169,1,"Genres: Adventure, Children",4235,17904
6169,2,Average rating: 2.5/5.0 from 2 ratings,4235,17905
6169,3,Release year: 1983,4235,17906
6170,0,Title: Black Stallion The,4236,17907
6170,1,"Genres: Adventure, Children, Drama",4236,17908
6170,2,Average rating: 3.5/5.0 from 3 ratings,4236,17909
6170,3,Tags: horses,4236,17910
6170,4,Release year: 1979,4236,17911
6178,0,Title: Patch of Blue A,4237,17912
6178,1,"Genres: Drama, Romance",4237,17913
6178,2,Average rating: 4.0/5.0 from 1 ratings,4237,17914
6178,3,"Tags: blind, blindness, race",4237,17915
6178,4,Release year: 1965,4237,17916
6181,0,Title: Red Badge of Courage The,4238,17917
6181,1,"Genres: Drama, War",4238,17918
6181,2,Average rating: 4.0/5.0 from 1 ratings,4238,17919
6181,3,"Tags: civil war, stephen crane",4238,17920
6181,4,Release year: 1951,4238,17921
6182,0,Title: Thrill of It All The,4239,17922
6182,1,Genres: Comedy,4239,17923
6182,2,Average rating: 3.0/5.0 from 1 ratings,4239,17924
6182,3,Release year: 1963,4239,17925
6183,0,Title: Pillow Talk,4240,17926
6183,1,"Genres: Comedy, Musical, Romance",4240,17927
6183,2,Average rating: 3.8/5.0 from 3 ratings,4240,17928
6183,3,"Tags: day and hudson, sexuality",4240,17929
6183,4,Release year: 1959,4240,17930
6184,0,Title: Man Who Fell to Earth The,4241,17931
6184,1,"Genres: Drama, Sci-Fi",4241,17932
6184,2,Average rating: 4.2/5.0 from 4 ratings,4241,17933
6184,3,Release year: 1976,4241,17934
6185,0,Title: Dark Blue,4242,17935
6185,1,"Genres: Action, Crime, Drama, Thriller",4242,17936
6185,2,Average rating: 3.0/5.0 from 3 ratings,4242,17937
6185,3,Release year: 2003,4242,17938
6186,0,Title: Gods and Generals,4243,17939
6186,1,"Genres: Action, Drama, War",4243,17940
6186,2,Average rating: 3.0/5.0 from 1 ratings,4243,17941
6186,3,Release year: 2003,4243,17942
6187,0,Title: Life of David Gale The,4244,17943
6187,1,"Genres: Crime, Drama, Thriller",4244,17944
6187,2,Average rating: 3.8/5.0 from 8 ratings,4244,17945
6187,3,Release year: 2003,4244,17946
6188,0,Title: Old School,4245,17947
6188,1,Genres: Comedy,4245,17948
6188,2,Average rating: 3.5/5.0 from 39 ratings,4245,17949
6188,3,"Tags: comedy, will ferrell",4245,17950
6188,4,Release year: 2003,4245,17951
6192,0,Title: Open Hearts Elsker dig for evigt,4246,17952
6192,1,Genres: Romance,4246,17953
6192,2,Average rating: 5.0/5.0 from 1 ratings,4246,17954
6192,3,Release year: 2002,4246,17955
6193,0,Title: Poolhall Junkies,4247,17956
6193,1,"Genres: Comedy, Drama, Thriller",4247,17957
6193,2,Average rating: 3.8/5.0 from 3 ratings,4247,17958
6193,3,Release year: 2002,4247,17959
6195,0,Title: Stone Reader,4248,17960
6195,1,Genres: Documentary,4248,17961
6195,2,Average rating: 4.0/5.0 from 2 ratings,4248,17962
6195,3,"Tags: books, stones of summer",4248,17963
6195,4,Release year: 2002,4248,17964
6196,0,Title: Cradle 2 the Grave,4249,17965
6196,1,"Genres: Action, Crime, Drama, Thriller",4249,17966
6196,2,Average rating: 3.5/5.0 from 3 ratings,4249,17967
6196,3,Release year: 2003,4249,17968
6197,0,Title: Spider,4250,17969
6197,1,"Genres: Drama, Mystery",4250,17970
6197,2,Average rating: 3.3/5.0 from 3 ratings,4250,17971
6197,3,Tags: mental illness,4250,17972
6197,4,Release year: 2002,4250,17973
6201,0,Title: Lady Jane,4251,17974
6201,1,"Genres: Drama, Romance",4251,17975
6201,2,Average rating: 5.0/5.0 from 1 ratings,4251,17976
6201,3,Tags: england,4251,17977
6201,4,Release year: 1986,4251,17978
6202,0,Title: Late Marriage Hatuna Meuheret,4252,17979
6202,1,"Genres: Comedy, Drama, Romance",4252,17980
6202,2,Average rating: 3.5/5.0 from 1 ratings,4252,17981
6202,3,Release year: 2001,4252,17982
6203,0,Title: Life Stinks,4253,17983
6203,1,Genres: Comedy,4253,17984
6203,2,Average rating: 1.5/5.0 from 2 ratings,4253,17985
6203,3,Release year: 1991,4253,17986
6204,0,Title: Meteor Man The,4254,17987
6204,1,Genres: Comedy,4254,17988
6204,2,Average rating: 2.5/5.0 from 1 ratings,4254,17989
6204,3,Release year: 1993,4254,17990
6210,0,Title: Volcano High Whasango,4255,17991
6210,1,"Genres: Action, Comedy",4255,17992
6210,2,Average rating: 3.0/5.0 from 1 ratings,4255,17993
6210,3,Release year: 2001,4255,17994
6212,0,Title: Bringing Down the House,4256,17995
6212,1,Genres: Comedy,4256,17996
6212,2,Average rating: 1.9/5.0 from 6 ratings,4256,17997
6212,3,Release year: 2003,4256,17998
6213,0,Title: Tears of the Sun,4257,17999
6213,1,"Genres: Action, Drama, Thriller",4257,18000
6213,2,Average rating: 2.6/5.0 from 7 ratings,4257,18001
6213,3,Release year: 2003,4257,18002
6214,0,Title: Irreversible Irréversible,4258,18003
6214,1,"Genres: Crime, Drama, Mystery, Thriller",4258,18004
6214,2,Average rating: 3.9/5.0 from 9 ratings,4258,18005
6214,3,"Tags: disturbing, dark",4258,18006
6214,4,Release year: 2002,4258,18007
6215,0,Title: Laurel Canyon,4259,18008
6215,1,Genres: Drama,4259,18009
6215,2,Average rating: 3.0/5.0 from 3 ratings,4259,18010
6215,3,Release year: 2002,4259,18011
6216,0,Title: Nowhere in Africa Nirgendwo in Afrika,4260,18012
6216,1,Genres: Drama,4260,18013
6216,2,Average rating: 3.8/5.0 from 2 ratings,4260,18014
6216,3,Tags: world war ii,4260,18015
6216,4,Release year: 2001,4260,18016
6217,0,Title: Safety of Objects The,4261,18017
6217,1,Genres: Drama,4261,18018
6217,2,Average rating: 3.0/5.0 from 2 ratings,4261,18019
6217,3,Release year: 2001,4261,18020
6218,0,Title: Bend It Like Beckham,4262,18021
6218,1,"Genres: Comedy, Drama, Romance",4262,18022
6218,2,Average rating: 3.3/5.0 from 40 ratings,4262,18023
6218,3,Tags: soccer,4262,18024
6218,4,Release year: 2002,4262,18025
6219,0,Title: Hunted The,4263,18026
6219,1,"Genres: Action, Drama, Thriller",4263,18027
6219,2,Average rating: 3.0/5.0 from 3 ratings,4263,18028
6219,3,Release year: 2003,4263,18029
6220,0,Title: Willard,4264,18030
6220,1,"Genres: Drama, Horror, Thriller",4264,18031
6220,2,Average rating: 2.5/5.0 from 4 ratings,4264,18032
6220,3,Release year: 2003,4264,18033
6222,0,Title: Prozac Nation,4265,18034
6222,1,Genres: Drama,4265,18035
6222,2,Average rating: 3.0/5.0 from 1 ratings,4265,18036
6222,3,Release year: 2001,4265,18037
6223,0,Title: Spun,4266,18038
6223,1,"Genres: Comedy, Crime, Drama",4266,18039
6223,2,Average rating: 3.2/5.0 from 2 ratings,4266,18040
6223,3,Release year: 2001,4266,18041
6225,0,Title: King of Kings,4267,18042
6225,1,Genres: Drama,4267,18043
6225,2,Average rating: 3.0/5.0 from 1 ratings,4267,18044
6225,3,Release year: 1961,4267,18045
6228,0,Title: Talk of the Town The,4268,18046
6228,1,"Genres: Comedy, Romance, Thriller",4268,18047
6228,2,Average rating: 4.0/5.0 from 1 ratings,4268,18048
6228,3,Tags: in netflix queue,4268,18049
6228,4,Release year: 1942,4268,18050
6232,0,Title: Born Free,4269,18051
6232,1,"Genres: Adventure, Children, Drama",4269,18052
6232,2,Average rating: 4.0/5.0 from 1 ratings,4269,18053
6232,3,"Tags: animal movie, lions",4269,18054
6232,4,Release year: 1966,4269,18055
6234,0,Title: Equus,4270,18056
6234,1,"Genres: Drama, Mystery",4270,18057
6234,2,Average rating: 3.5/5.0 from 1 ratings,4270,18058
6234,3,Release year: 1977,4270,18059
6235,0,Title: Europa Europa Hitlerjunge Salomon,4271,18060
6235,1,"Genres: Drama, War",4271,18061
6235,2,Average rating: 4.3/5.0 from 3 ratings,4271,18062
6235,3,"Tags: holocaust, world war ii",4271,18063
6235,4,Release year: 1990,4271,18064
6237,0,Title: Glenn Miller Story The,4272,18065
6237,1,Genres: Drama,4272,18066
6237,2,Average rating: 4.0/5.0 from 1 ratings,4272,18067
6237,3,Release year: 1953,4272,18068
6238,0,Title: Green Card,4273,18069
6238,1,"Genres: Comedy, Drama, Romance",4273,18070
6238,2,Average rating: 2.8/5.0 from 9 ratings,4273,18071
6238,3,Tags: immigrants,4273,18072
6238,4,Release year: 1990,4273,18073
6239,0,Title: Journey to the Center of the Earth,4274,18074
6239,1,"Genres: Adventure, Children, Sci-Fi",4274,18075
6239,2,Average rating: 2.8/5.0 from 2 ratings,4274,18076
6239,3,Release year: 1959,4274,18077
6241,0,Title: Pauline at the Beach Pauline à la Plage,4275,18078
6241,1,"Genres: Comedy, Drama, Romance",4275,18079
6241,2,Average rating: 4.0/5.0 from 1 ratings,4275,18080
6241,3,Release year: 1983,4275,18081
6242,0,Title: Ringu Ring,4276,18082
6242,1,"Genres: Horror, Mystery, Thriller",4276,18083
6242,2,Average rating: 3.5/5.0 from 11 ratings,4276,18084
6242,3,Tags: television,4276,18085
6242,4,Release year: 1998,4276,18086
6244,0,Title: Salaam Bombay,4277,18087
6244,1,Genres: Drama,4277,18088
6244,2,Average rating: 3.5/5.0 from 2 ratings,4277,18089
6244,3,Tags: in netflix queue,4277,18090
6244,4,Release year: 1988,4277,18091
6245,0,Title: Sweet Charity,4278,18092
6245,1,"Genres: Comedy, Drama, Musical, Romance",4278,18093
6245,2,Average rating: 3.5/5.0 from 1 ratings,4278,18094
6245,3,Tags: prostitution,4278,18095
6245,4,Release year: 1969,4278,18096
6246,0,Title: Talent for the Game,4279,18097
6246,1,Genres: Drama,4279,18098
6246,2,Average rating: 4.0/5.0 from 1 ratings,4279,18099
6246,3,Release year: 1991,4279,18100
6249,0,Title: Boat Trip,4280,18101
6249,1,Genres: Comedy,4280,18102
6249,2,Average rating: 2.4/5.0 from 4 ratings,4280,18103
6249,3,Release year: 2003,4280,18104
6250,0,Title: Dreamcatcher,4281,18105
6250,1,"Genres: Drama, Horror, Sci-Fi, Thriller",4281,18106
6250,2,Average rating: 2.6/5.0 from 7 ratings,4281,18107
6250,3,Release year: 2003,4281,18108
6251,0,Title: Piglets Big Movie,4282,18109
6251,1,"Genres: Animation, Children",4282,18110
6251,2,Average rating: 2.0/5.0 from 1 ratings,4282,18111
6251,3,Release year: 2003,4282,18112
6252,0,Title: View from the Top,4283,18113
6252,1,"Genres: Comedy, Romance",4283,18114
6252,2,Average rating: 2.4/5.0 from 4 ratings,4283,18115
6252,3,Release year: 2003,4283,18116
6254,0,Title: Awful Truth The,4284,18117
6254,1,"Genres: Comedy, Romance",4284,18118
6254,2,Average rating: 4.8/5.0 from 2 ratings,4284,18119
6254,3,Tags: screwball,4284,18120
6254,4,Release year: 1937,4284,18121
6263,0,Title: Basic,4285,18122
6263,1,"Genres: Drama, Thriller, War",4285,18123
6263,2,Average rating: 3.8/5.0 from 2 ratings,4285,18124
6263,3,Release year: 2003,4285,18125
6264,0,Title: Core The,4286,18126
6264,1,"Genres: Action, Drama, Sci-Fi, Thriller",4286,18127
6264,2,Average rating: 2.4/5.0 from 8 ratings,4286,18128
6264,3,Release year: 2003,4286,18129
6265,0,Title: Head of State,4287,18130
6265,1,Genres: Comedy,4287,18131
6265,2,Average rating: 2.2/5.0 from 2 ratings,4287,18132
6265,3,Release year: 2003,4287,18133
6266,0,Title: What a Girl Wants,4288,18134
6266,1,"Genres: Comedy, Drama, Romance",4288,18135
6266,2,Average rating: 3.1/5.0 from 8 ratings,4288,18136
6266,3,Release year: 2003,4288,18137
6267,0,Title: Assassination Tango,4289,18138
6267,1,"Genres: Drama, Thriller",4289,18139
6267,2,Average rating: 2.0/5.0 from 1 ratings,4289,18140
6267,3,Release year: 2002,4289,18141
6268,0,Title: Raising Victor Vargas,4290,18142
6268,1,"Genres: Comedy, Drama, Romance",4290,18143
6268,2,Average rating: 3.8/5.0 from 2 ratings,4290,18144
6268,3,Tags: adolescence,4290,18145
6268,4,Release year: 2002,4290,18146
6269,0,Title: Stevie,4291,18147
6269,1,Genres: Documentary,4291,18148
6269,2,Average rating: 4.2/5.0 from 2 ratings,4291,18149
6269,3,Tags: big brothers,4291,18150
6269,4,Release year: 2002,4291,18151
6270,0,Title: Akira Kurosawas Dreams Dreams,4292,18152
6270,1,"Genres: Drama, Fantasy",4292,18153
6270,2,Average rating: 4.3/5.0 from 3 ratings,4292,18154
6270,3,Release year: 1990,4292,18155
6271,0,Title: Day for Night La Nuit Américaine,4293,18156
6271,1,"Genres: Comedy, Drama, Romance",4293,18157
6271,2,Average rating: 2.0/5.0 from 1 ratings,4293,18158
6271,3,Release year: 1973,4293,18159
6273,0,Title: In a Lonely Place,4294,18160
6273,1,"Genres: Drama, Film-Noir, Mystery, Romance",4294,18161
6273,2,Average rating: 3.5/5.0 from 1 ratings,4294,18162
6273,3,Tags: la,4294,18163
6273,4,Release year: 1950,4294,18164
6279,0,Title: Good Thief The,4295,18165
6279,1,"Genres: Crime, Drama",4295,18166
6279,2,Average rating: 4.0/5.0 from 1 ratings,4295,18167
6279,3,Release year: 2002,4295,18168
6280,0,Title: Man Apart A,4296,18169
6280,1,"Genres: Action, Crime, Drama, Thriller",4296,18170
6280,2,Average rating: 2.2/5.0 from 2 ratings,4296,18171
6280,3,Release year: 2003,4296,18172
6281,0,Title: Phone Booth,4297,18173
6281,1,"Genres: Drama, Thriller",4297,18174
6281,2,Average rating: 3.1/5.0 from 32 ratings,4297,18175
6281,3,Tags: crime,4297,18176
6281,4,Release year: 2002,4297,18177
6283,0,Title: Cowboy Bebop The Movie Cowboy Bebop Tengoku no Tobira,4298,18178
6283,1,"Genres: Action, Animation, Sci-Fi, Thriller",4298,18179
6283,2,Average rating: 3.9/5.0 from 20 ratings,4298,18180
6283,3,"Tags: anime, amazing artwork, scifi",4298,18181
6283,4,Release year: 2001,4298,18182
6285,0,Title: Levity,4299,18183
6285,1,Genres: Drama,4299,18184
6285,2,Average rating: 4.0/5.0 from 1 ratings,4299,18185
6285,3,Release year: 2003,4299,18186
6286,0,Title: Man Without a Past The Mies vailla menneisyyttä,4300,18187
6286,1,"Genres: Comedy, Crime, Drama",4300,18188
6286,2,Average rating: 3.9/5.0 from 4 ratings,4300,18189
6286,3,Tags: amnesia,4300,18190
6286,4,Release year: 2002,4300,18191
6287,0,Title: Anger Management,4301,18192
6287,1,Genres: Comedy,4301,18193
6287,2,Average rating: 3.1/5.0 from 34 ratings,4301,18194
6287,3,Release year: 2003,4301,18195
6288,0,Title: Better Luck Tomorrow,4302,18196
6288,1,"Genres: Crime, Drama",4302,18197
6288,2,Average rating: 3.9/5.0 from 4 ratings,4302,18198
6288,3,Tags: gangs,4302,18199
6288,4,Release year: 2002,4302,18200
6289,0,Title: Ghosts of the Abyss,4303,18201
6289,1,"Genres: Documentary, IMAX",4303,18202
6289,2,Average rating: 3.5/5.0 from 1 ratings,4303,18203
6289,3,Tags: titanic,4303,18204
6289,4,Release year: 2003,4303,18205
6290,0,Title: House of 1000 Corpses,4304,18206
6290,1,Genres: Horror,4304,18207
6290,2,Average rating: 2.7/5.0 from 7 ratings,4304,18208
6290,3,Tags: rob zombie,4304,18209
6290,4,Release year: 2003,4304,18210
6291,0,Title: Lilya 4-Ever Lilja 4-ever,4305,18211
6291,1,"Genres: Crime, Drama",4305,18212
6291,2,Average rating: 3.5/5.0 from 3 ratings,4305,18213
6291,3,"Tags: melancholy, prostitution, sad, depressing",4305,18214
6291,4,Release year: 2002,4305,18215
6294,0,Title: Bulletproof Monk,4306,18216
6294,1,"Genres: Action, Adventure, Sci-Fi",4306,18217
6294,2,Average rating: 2.4/5.0 from 11 ratings,4306,18218
6294,3,Release year: 2003,4306,18219
6295,0,Title: Chasing Papi aka Papi Chulo,4307,18220
6295,1,Genres: Comedy,4307,18221
6295,2,Average rating: 2.0/5.0 from 1 ratings,4307,18222
6295,3,Release year: 2003,4307,18223
6296,0,Title: Mighty Wind A,4308,18224
6296,1,"Genres: Comedy, Musical",4308,18225
6296,2,Average rating: 3.8/5.0 from 14 ratings,4308,18226
6296,3,Tags: mockumentary,4308,18227
6296,4,Release year: 2003,4308,18228
6297,0,Title: Holes,4309,18229
6297,1,"Genres: Adventure, Children, Comedy, Mystery",4309,18230
6297,2,Average rating: 3.4/5.0 from 20 ratings,4309,18231
6297,3,Tags: children,4309,18232
6297,4,Release year: 2003,4309,18233
6298,0,Title: Malibus Most Wanted,4310,18234
6298,1,"Genres: Comedy, Crime",4310,18235
6298,2,Average rating: 2.7/5.0 from 3 ratings,4310,18236
6298,3,Release year: 2003,4310,18237
6299,0,Title: Winged Migration Peuple migrateur Le,4311,18238
6299,1,Genres: Documentary,4311,18239
6299,2,Average rating: 3.5/5.0 from 9 ratings,4311,18240
6299,3,Tags: birds,4311,18241
6299,4,Release year: 2001,4311,18242
6300,0,Title: Flickering Lights Blinkende lygter,4312,18243
6300,1,"Genres: Action, Comedy, Crime",4312,18244
6300,2,Average rating: 4.5/5.0 from 3 ratings,4312,18245
6300,3,Release year: 2000,4312,18246
6301,0,Title: Straw Dogs,4313,18247
6301,1,"Genres: Drama, Thriller",4313,18248
6301,2,Average rating: 4.0/5.0 from 5 ratings,4313,18249
6301,3,Release year: 1971,4313,18250
6302,0,Title: Beginning of the End,4314,18251
6302,1,Genres: Sci-Fi,4314,18252
6302,2,Average rating: 1.0/5.0 from 1 ratings,4314,18253
6302,3,Release year: 1957,4314,18254
6303,0,Title: Andromeda Strain The,4315,18255
6303,1,"Genres: Mystery, Sci-Fi",4315,18256
6303,2,Average rating: 3.6/5.0 from 8 ratings,4315,18257
6303,3,Release year: 1971,4315,18258
6305,0,Title: Fahrenheit 451,4316,18259
6305,1,"Genres: Drama, Sci-Fi",4316,18260
6305,2,Average rating: 3.6/5.0 from 10 ratings,4316,18261
6305,3,Tags: ray bradbury,4316,18262
6305,4,Release year: 1966,4316,18263
6306,0,Title: I Am Trying to Break Your Heart,4317,18264
6306,1,Genres: Documentary,4317,18265
6306,2,Average rating: 4.2/5.0 from 3 ratings,4317,18266
6306,3,Release year: 2002,4317,18267
6308,0,Title: Legal Eagles,4318,18268
6308,1,"Genres: Comedy, Crime, Romance",4318,18269
6308,2,Average rating: 2.6/5.0 from 4 ratings,4318,18270
6308,3,Tags: lawyers,4318,18271
6308,4,Release year: 1986,4318,18272
6310,0,Title: Memories of Me,4319,18273
6310,1,"Genres: Comedy, Drama",4319,18274
6310,2,Average rating: 2.5/5.0 from 1 ratings,4319,18275
6310,3,Release year: 1988,4319,18276
6313,0,Title: Sibling Rivalry,4320,18277
6313,1,Genres: Comedy,4320,18278
6313,2,Average rating: 2.5/5.0 from 2 ratings,4320,18279
6313,3,Release year: 1990,4320,18280
6314,0,Title: Undercover Blues,4321,18281
6314,1,"Genres: Comedy, Crime",4321,18282
6314,2,Average rating: 2.0/5.0 from 2 ratings,4321,18283
6314,3,Release year: 1993,4321,18284
6315,0,Title: Wildcats,4322,18285
6315,1,Genres: Comedy,4322,18286
6315,2,Average rating: 1.8/5.0 from 3 ratings,4322,18287
6315,3,Release year: 1986,4322,18288
6316,0,Title: Wiz The,4323,18289
6316,1,"Genres: Adventure, Children, Comedy, Fantasy, Musical",4323,18290
6316,2,Average rating: 2.0/5.0 from 1 ratings,4323,18291
6316,3,Release year: 1978,4323,18292
6319,0,Title: My Father the Hero Mon père ce héros,4324,18293
6319,1,"Genres: Comedy, Drama",4324,18294
6319,2,Average rating: 2.2/5.0 from 3 ratings,4324,18295
6319,3,Release year: 1991,4324,18296
6320,0,Title: Scenes from a Mall,4325,18297
6320,1,Genres: Comedy,4325,18298
6320,2,Average rating: 1.5/5.0 from 2 ratings,4325,18299
6320,3,Release year: 1991,4325,18300
6322,0,Title: Confidence,4326,18301
6322,1,"Genres: Crime, Thriller",4326,18302
6322,2,Average rating: 2.8/5.0 from 6 ratings,4326,18303
6322,3,Release year: 2003,4326,18304
6323,0,Title: Identity,4327,18305
6323,1,"Genres: Crime, Horror, Mystery, Thriller",4327,18306
6323,2,Average rating: 3.7/5.0 from 22 ratings,4327,18307
6323,3,Tags: john cusack,4327,18308
6323,4,Release year: 2003,4327,18309
6324,0,Title: It Runs in the Family,4328,18310
6324,1,"Genres: Comedy, Drama",4328,18311
6324,2,Average rating: 2.5/5.0 from 2 ratings,4328,18312
6324,3,Release year: 2003,4328,18313
6327,0,Title: Decade Under the Influence A,4329,18314
6327,1,Genres: Documentary,4329,18315
6327,2,Average rating: 3.5/5.0 from 3 ratings,4329,18316
6327,3,"Tags: movies, 1970s",4329,18317
6327,4,Release year: 2003,4329,18318
6329,0,Title: Manic,4330,18319
6329,1,Genres: Drama,4330,18320
6329,2,Average rating: 3.0/5.0 from 1 ratings,4330,18321
6329,3,Release year: 2001,4330,18322
6330,0,Title: People I Know,4331,18323
6330,1,"Genres: Crime, Drama",4331,18324
6330,2,Average rating: 3.0/5.0 from 2 ratings,4331,18325
6330,3,Release year: 2002,4331,18326
6331,0,Title: Spellbound,4332,18327
6331,1,Genres: Documentary,4332,18328
6331,2,Average rating: 3.9/5.0 from 13 ratings,4332,18329
6331,3,Tags: spelling bee,4332,18330
6331,4,Release year: 2002,4332,18331
6332,0,Title: Lizzie McGuire Movie The,4333,18332
6332,1,"Genres: Children, Comedy, Romance",4333,18333
6332,2,Average rating: 3.0/5.0 from 4 ratings,4333,18334
6332,3,Release year: 2003,4333,18335
6333,0,Title: X2 X-Men United,4334,18336
6333,1,"Genres: Action, Adventure, Sci-Fi, Thriller",4334,18337
6333,2,Average rating: 3.7/5.0 from 76 ratings,4334,18338
6333,3,"Tags: wolverine, magneto, jean grey, rogue, superhero",4334,18339
6333,4,Release year: 2003,4334,18340
6334,0,Title: Blue Car,4335,18341
6334,1,Genres: Drama,4335,18342
6334,2,Average rating: 3.5/5.0 from 3 ratings,4335,18343
6334,3,Tags: teachers,4335,18344
6334,4,Release year: 2002,4335,18345
6335,0,Title: Dancer Upstairs The,4336,18346
6335,1,"Genres: Crime, Drama, Thriller",4336,18347
6335,2,Average rating: 3.8/5.0 from 3 ratings,4336,18348
6335,3,Release year: 2002,4336,18349
6336,0,Title: Marooned in Iraq Gomgashtei dar Aragh,4337,18350
6336,1,Genres: Drama,4337,18351
6336,2,Average rating: 3.0/5.0 from 1 ratings,4337,18352
6336,3,Release year: 2002,4337,18353
6337,0,Title: Owning Mahowny,4338,18354
6337,1,"Genres: Crime, Drama, Thriller",4338,18355
6337,2,Average rating: 3.5/5.0 from 4 ratings,4338,18356
6337,3,Tags: gambling,4338,18357
6337,4,Release year: 2003,4338,18358
6338,0,Title: Daddy Day Care,4339,18359
6338,1,"Genres: Children, Comedy",4339,18360
6338,2,Average rating: 2.3/5.0 from 6 ratings,4339,18361
6338,3,Release year: 2003,4339,18362
6339,0,Title: Man on the Train Homme du train L,4340,18363
6339,1,"Genres: Comedy, Drama",4340,18364
6339,2,Average rating: 3.9/5.0 from 4 ratings,4340,18365
6339,3,Tags: trains,4340,18366
6339,4,Release year: 2002,4340,18367
6341,0,Title: Shape of Things The,4341,18368
6341,1,Genres: Drama,4341,18369
6341,2,Average rating: 3.2/5.0 from 4 ratings,4341,18370
6341,3,Tags: art,4341,18371
6341,4,Release year: 2003,4341,18372
6342,0,Title: Trip The,4342,18373
6342,1,"Genres: Comedy, Drama, Romance",4342,18374
6342,2,Average rating: 2.0/5.0 from 1 ratings,4342,18375
6342,3,Release year: 2002,4342,18376
6344,0,Title: 101 Reykjavik 101 Reykjavík,4343,18377
6344,1,"Genres: Comedy, Drama, Romance",4343,18378
6344,2,Average rating: 3.5/5.0 from 1 ratings,4343,18379
6344,3,Release year: 2000,4343,18380
6345,0,Title: Chorus Line A,4344,18381
6345,1,"Genres: Comedy, Drama, Musical",4344,18382
6345,2,Average rating: 4.7/5.0 from 3 ratings,4344,18383
6345,3,Release year: 1985,4344,18384
6347,0,Title: Beat Street,4345,18385
6347,1,"Genres: Drama, Musical",4345,18386
6347,2,Average rating: 1.0/5.0 from 1 ratings,4345,18387
6347,3,Release year: 1984,4345,18388
6348,0,Title: Breakin 2 Electric Boogaloo,4346,18389
6348,1,Genres: Musical,4346,18390
6348,2,Average rating: 1.7/5.0 from 3 ratings,4346,18391
6348,3,Release year: 1984,4346,18392
6349,0,Title: Breakin,4347,18393
6349,1,"Genres: Drama, Musical",4347,18394
6349,2,Average rating: 2.0/5.0 from 3 ratings,4347,18395
6349,3,Release year: 1984,4347,18396
6350,0,Title: Laputa Castle in the Sky Tenkû no shiro Rapyuta,4348,18397
6350,1,"Genres: Action, Adventure, Animation, Children, Fantasy, Sci-Fi",4348,18398
6350,2,Average rating: 4.1/5.0 from 24 ratings,4348,18399
6350,3,Tags: anime,4348,18400
6350,4,Release year: 1986,4348,18401
6357,0,Title: High Society,4349,18402
6357,1,"Genres: Comedy, Musical, Romance",4349,18403
6357,2,Average rating: 3.0/5.0 from 2 ratings,4349,18404
6357,3,Release year: 1956,4349,18405
6358,0,Title: Kiss Me Kate,4350,18406
6358,1,"Genres: Comedy, Musical, Romance",4350,18407
6358,2,Average rating: 3.5/5.0 from 1 ratings,4350,18408
6358,3,Release year: 1953,4350,18409
6365,0,Title: Matrix Reloaded The,4351,18410
6365,1,"Genres: Action, Adventure, Sci-Fi, Thriller, IMAX",4351,18411
6365,2,Average rating: 3.4/5.0 from 96 ratings,4351,18412
6365,3,Release year: 2003,4351,18413
6367,0,Title: Down with Love,4352,18414
6367,1,"Genres: Comedy, Romance",4352,18415
6367,2,Average rating: 2.9/5.0 from 10 ratings,4352,18416
6367,3,"Tags: renee zellweger, retro, ewan mcgregor",4352,18417
6367,4,Release year: 2003,4352,18418
6368,0,Title: Cinemania,4353,18419
6368,1,Genres: Documentary,4353,18420
6368,2,Average rating: 4.0/5.0 from 4 ratings,4353,18421
6368,3,Tags: movies,4353,18422
6368,4,Release year: 2002,4353,18423
6370,0,Title: Spanish Apartment The Lauberge espagnole,4354,18424
6370,1,"Genres: Comedy, Drama, Romance",4354,18425
